id,percent_dem,total_votes,0001E,0002E,0002PE,0003E,0003PE,0005E,0005PE,0006E,0006PE,0007E,0007PE,0008E,0008PE,0009E,0009PE,0010E,0010PE,0011E,0011PE,0012E,0012PE,0013E,0013PE,0014E,0014PE,0015E,0015PE,0016E,0016PE,0017E,0017PE,0018E,0019E,0019PE,0020E,0020PE,0021E,0021PE,0022E,0022PE,0023E,0023PE,0024E,0024PE,0025E,0025PE,0026E,0026PE,0027E,0027PE,0029E,0029PE,0030E,0030PE,0031E,0031PE,0033E,0033PE,0034E,0034PE,0035E,0035PE,0036E,0036PE,0037E,0037PE,0038E,0038PE,0039E,0039PE,0040E,0040PE,0041E,0041PE,0042E,0042PE,0043E,0043PE,0044E,0044PE,0045E,0045PE,0046E,0046PE,0047E,0047PE,0048E,0048PE,0049E,0049PE,0050E,0050PE,0051E,0051PE,0052E,0052PE,0053E,0053PE,0054E,0054PE,0055E,0055PE,0056E,0056PE,0057E,0057PE,0058E,0058PE,0059E,0059PE,0060E,0060PE,0061E,0061PE,0062E,0062PE,0064E,0064PE,0065E,0065PE,0066E,0066PE,0067E,0067PE,0068E,0068PE,0069E,0069PE,0071E,0071PE,0072E,0072PE,0073E,0073PE,0074E,0074PE,0075E,0075PE,0076E,0076PE,0077E,0077PE,0078E,0078PE,0079E,0079PE,0080E,0080PE,0081E,0081PE,0082E,0082PE,0083E,0083PE,0084E,0084PE,0085E,0085PE,0086E,0087E,0088E,0088PE,0089E,0089PE,C01_001E,C01_002E,C01_003E,C01_004E,C01_005E,C01_006E,C01_007E,C01_008E,C01_009E,C01_010E,C01_011E,C01_012E,C01_013E,C01_014E,C01_015E,C01_016E,C01_017E,C01_018E,C01_019E,C01_020E,C01_021E,C01_022E,C01_023E,C01_024E,C01_025E,C01_026E,C01_027E,C02_002E,C02_003E,C02_004E,C02_005E,C02_007E,C02_008E,C02_009E,C02_010E,C02_011E,C02_012E,C02_013E,C02_014E,C02_015E,C02_017E,C02_018E,C02_020E,C02_021E,C02_023E,C02_024E,C02_026E,C02_027E
1310,0.3244541,9160,17283,7962,46.1,9321,53.9,963,5.6,1115,6.5,1245,7.2,900,5.2,914,5.3,2224,12.9,2038,11.8,2304,13.3,1361,7.9,809,4.7,1733,10,1146,6.6,531,3.1,40.3,3935,22.8,13747,79.5,13348,77.2,12914,74.7,3901,22.6,3410,19.7,13348,13348,6048,45.3,7300,54.7,3410,3410,1415,41.5,1995,58.5,17283,17283,16688,96.6,595,3.4,16688,96.6,12736,73.7,2833,16.4,54,0.3,0,0,0,0,0,0,0,0,636,3.7,95,0.5,155,0.9,0,0,8,0,150,0.9,55,0.3,173,1,14,0.1,0,0,0,0,14,0.1,0,0,415,2.4,595,3.4,190,1.1,95,0.5,112,0.6,51,0.3,13227,76.5,3084,17.8,200,1.2,791,4.6,44,0.3,532,3.1,1095,6.3,284,1.6,276,1.6,137,0.8,398,2.3,16188,93.7,12338,71.4,2713,15.7,54,0.3,636,3.7,0,0,10,0.1,437,2.5,13,0.1,424,2.5,7724,12997,5849,45,7148,55,1202,96,621,420,65,12146,411,582,3765,2893,1263,1910,1322,11153,3232,2224,2047,506,2038,1891,694,4474,4214,1201,3410,3001,831,8,51.7,34.9,5.4,3.4,4.8,31,23.8,10.4,15.7,10.9,91.8,26.6,92,22.8,92.8,34.1,94.2,26.8,88,24.4
1312,0.1198203,4006,7132,3522,49.4,3610,50.6,468,6.6,493,6.9,480,6.7,414,5.8,389,5.5,716,10,835,11.7,916,12.8,558,7.8,489,6.9,722,10.1,476,6.7,176,2.5,41.6,1751,24.6,5627,78.9,5381,75.4,5213,73.1,1604,22.5,1374,19.3,5381,5381,2658,49.4,2723,50.6,1374,1374,635,46.2,739,53.8,7132,7132,6943,97.3,189,2.7,6943,97.3,6889,96.6,10,0.1,13,0.2,0,0,0,0,0,0,13,0.2,18,0.3,0,0,4,0.1,0,0,0,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.2,189,2.7,0,0,167,2.3,5,0.1,0,0,7078,99.2,10,0.1,197,2.8,23,0.3,0,0,30,0.4,147,2.1,76,1.1,6,0.1,0,0,65,0.9,6985,97.9,6837,95.9,10,0.1,13,0.2,18,0.3,0,0,0,0,107,1.5,0,0,107,1.5,3278,5358,2646,49.4,2712,50.6,493,46,129,298,20,4888,149,105,1641,939,858,926,270,4634,1196,716,702,282,835,826,234,1963,1934,477,1374,1172,203,9.3,26.2,60.4,4.1,3,2.1,33.6,19.2,17.6,18.9,5.5,94.8,24.5,98,39.4,98.9,28,98.5,24.3,85.3,14.8
1314,0.1576087,736,1412,666,47.2,746,52.8,102,7.2,74,5.2,101,7.2,142,10.1,112,7.9,102,7.2,116,8.2,146,10.3,99,7,129,9.1,155,11,78,5.5,56,4,40.8,382,27.1,1103,78.1,1030,72.9,975,69.1,362,25.6,289,20.5,1030,1030,475,46.1,555,53.9,289,289,148,51.2,141,48.8,1412,1412,1381,97.8,31,2.2,1381,97.8,1278,90.5,25,1.8,27,1.9,27,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3.6,31,2.2,0,0,6,0.4,0,0,0,0,1309,92.7,25,1.8,33,2.3,0,0,0,0,76,5.4,341,24.2,325,23,0,0,0,0,16,1.1,1071,75.8,1040,73.7,25,1.8,0,0,0,0,0,0,0,0,6,0.4,0,0,6,0.4,837,1020,474,46.5,546,53.5,149,15,60,65,9,881,57,105,353,240,16,81,29,719,110,102,100,23,116,91,6,374,303,34,289,225,47,10.1,40.3,43.6,6,6.5,11.9,40.1,27.2,1.8,9.2,3.3,81.6,12.5,98,22.5,78.4,5.2,81,9.1,77.9,16.3
1315,0.1720793,4742,11724,6159,52.5,5565,47.5,668,5.7,904,7.7,911,7.8,1014,8.6,564,4.8,1192,10.2,1322,11.3,1478,12.6,858,7.3,663,5.7,1257,10.7,652,5.6,241,2.1,40.4,3030,25.8,9078,77.4,8694,74.2,8057,68.7,2539,21.7,2150,18.3,8694,8694,4445,51.1,4249,48.9,2150,2150,1057,49.2,1093,50.8,11724,11724,11055,94.3,669,5.7,11055,94.3,9098,77.6,63,0.5,321,2.7,8,0.1,0,0,0,0,7,0.1,16,0.1,0,0,0,0,9,0.1,1,0,0,0,0,0,6,0.1,0,0,0,0,0,0,0,0,0,0,1557,13.3,669,5.7,35,0.3,169,1.4,24,0.2,0,0,9738,83.1,111,0.9,532,4.5,69,0.6,11,0.1,1945,16.6,3050,26,2811,24,102,0.9,0,0,137,1.2,8674,74,8066,68.8,63,0.5,267,2.3,16,0.1,0,0,0,0,262,2.2,0,0,262,2.2,4956,7875,4002,50.8,3873,49.2,1031,267,464,266,34,7663,1165,769,2454,1767,549,735,224,5729,959,1192,877,139,1322,1007,166,2999,2186,339,2150,1659,315,25.9,45,25.8,3.3,15.2,10,32,23.1,7.2,9.6,2.9,74.8,12.5,73.6,11.7,76.2,12.6,72.9,11.3,77.2,14.7
1317,0.2888521,13294,28818,14227,49.4,14591,50.6,1529,5.3,1566,5.4,1433,5,1922,6.7,2230,7.7,3830,13.3,3497,12.1,3630,12.6,2069,7.2,1858,6.4,2805,9.7,1383,4.8,1066,3.7,40,5527,19.2,23970,83.2,23291,80.8,21736,75.4,6359,22.1,5254,18.2,23291,23291,11369,48.8,11922,51.2,5254,5254,2261,43,2993,57,28818,28818,27987,97.1,831,2.9,27987,97.1,25561,88.7,2133,7.4,55,0.2,0,0,7,0,0,0,0,0,112,0.4,36,0.1,68,0.2,0,0,0,0,4,0,3,0,1,0,7,0,2,0,0,0,0,0,5,0,119,0.4,831,2.9,190,0.7,254,0.9,193,0.7,13,0,26362,91.5,2363,8.2,357,1.2,314,1.1,72,0.2,208,0.7,997,3.5,594,2.1,142,0.5,37,0.1,224,0.8,27821,96.5,24807,86.1,2124,7.4,32,0.1,112,0.4,2,0,14,0,730,2.5,6,0,724,2.5,12040,23048,11223,48.7,11825,51.3,3153,432,1151,1185,385,20138,551,1472,7369,4951,1861,2676,1258,18115,3934,3830,3333,687,3497,3080,877,7557,6885,1431,5254,4817,939,13.7,36.5,37.6,12.2,2.7,7.3,36.6,24.6,9.2,13.3,6.2,90,19.5,87,17.9,88.1,25.1,91.1,18.9,91.7,17.9
1318,0.458492,17599,29933,14611,48.8,15322,51.2,1382,4.6,1429,4.8,1545,5.2,1958,6.5,1851,6.2,3340,11.2,3023,10.1,3746,12.5,2597,8.7,2481,8.3,3984,13.3,1753,5.9,844,2.8,46.5,5323,17.8,25299,84.5,24610,82.2,23037,77,8220,27.5,6581,22,24610,24610,11959,48.6,12651,51.4,6581,6581,3195,48.5,3386,51.5,29933,29933,29063,97.1,870,2.9,29063,97.1,28705,95.9,86,0.3,19,0.1,0,0,0,0,0,0,0,0,142,0.5,0,0,48,0.2,74,0.2,0,0,11,0,0,0,9,0,7,0,7,0,0,0,0,0,0,0,104,0.3,870,2.9,158,0.5,447,1.5,83,0.3,0,0,29558,98.7,248,0.8,479,1.6,229,0.8,7,0,282,0.9,398,1.3,209,0.7,76,0.3,0,0,113,0.4,29535,98.7,28548,95.4,86,0.3,19,0.1,142,0.5,7,0,59,0.2,674,2.3,56,0.2,618,2.1,22265,24380,11884,48.7,12496,51.3,2842,182,951,1458,251,21768,310,1084,8424,4068,2155,3533,2194,20374,5727,3340,3186,678,3023,2983,932,8824,8180,2101,6581,6025,2016,6.4,33.5,51.3,8.8,1.4,5,38.7,18.7,9.9,16.2,10.1,93.6,26.3,95.4,20.3,98.7,30.8,92.7,23.8,91.6,30.6
1320,0.4100363,24232,36698,18377,50.1,18321,49.9,1563,4.3,1926,5.2,2149,5.9,1877,5.1,1650,4.5,3537,9.6,4488,12.2,5126,14,3060,8.3,3469,9.5,5169,14.1,2164,5.9,520,1.4,47.5,6900,18.8,30535,83.2,29798,81.2,28926,78.8,9864,26.9,7853,21.4,29798,29798,14677,49.3,15121,50.7,7853,7853,3741,47.6,4112,52.4,36698,36698,35641,97.1,1057,2.9,35641,97.1,33445,91.1,1223,3.3,54,0.1,41,0.1,0,0,2,0,6,0,200,0.5,0,0,63,0.2,56,0.2,0,0,10,0,41,0.1,30,0.1,14,0,14,0,0,0,0,0,0,0,705,1.9,1057,2.9,182,0.5,256,0.7,168,0.5,20,0.1,34479,94,1425,3.9,330,0.9,371,1,14,0,1136,3.1,2720,7.4,1255,3.4,233,0.6,76,0.2,1156,3.2,33978,92.6,31929,87,1043,2.8,47,0.1,200,0.5,14,0,88,0.2,657,1.8,54,0.1,603,1.6,35007,28824,14244,49.4,14580,50.6,2265,292,886,744,343,27533,525,1005,6035,6814,2596,7062,3496,26003,10558,3537,3371,1143,4488,4100,1469,11655,11156,4458,7853,7376,3488,12.9,39.1,32.8,15.1,1.9,3.7,21.9,24.7,9.4,25.6,12.7,94.4,38.3,95.3,32.3,91.4,32.7,95.7,38.2,93.9,44.4
1322,0.2611604,6877,16008,7770,48.5,8238,51.5,1071,6.7,954,6,1271,7.9,1123,7,824,5.1,1811,11.3,1688,10.5,1776,11.1,1157,7.2,1122,7,1749,10.9,952,5.9,510,3.2,40.5,3933,24.6,12555,78.4,12075,75.4,11453,71.5,3857,24.1,3211,20.1,12075,12075,5789,47.9,6286,52.1,3211,3211,1379,42.9,1832,57.1,16008,16008,15488,96.8,520,3.2,15488,96.8,15135,94.5,221,1.4,80,0.5,22,0.1,0,0,6,0,0,0,12,0.1,1,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,40,0.2,520,3.2,87,0.5,351,2.2,10,0.1,0,0,15655,97.8,367,2.3,490,3.1,22,0.1,0,0,53,0.3,948,5.9,499,3.1,22,0.1,1,0,426,2.7,15060,94.1,14280,89.2,210,1.3,80,0.5,12,0.1,0,0,2,0,476,3,13,0.1,463,2.9,7749,11819,5693,48.2,6126,51.8,1310,68,475,707,60,10765,325,539,3476,3062,1210,1311,842,9901,2153,1811,1729,430,1688,1584,417,4055,3799,739,3211,2789,567,5.2,36.3,54,4.6,3,5,32.3,28.4,11.2,12.2,7.8,92,20,95.5,23.7,93.8,24.7,93.7,18.2,86.9,17.7
1324,0.3910827,10788,24981,11929,47.8,13052,52.2,1544,6.2,1400,5.6,1706,6.8,1784,7.1,1912,7.7,2736,11,2334,9.3,2688,10.8,1871,7.5,1847,7.4,3025,12.1,1476,5.9,658,2.6,40.7,5625,22.5,20079,80.4,19356,77.5,17940,71.8,6219,24.9,5159,20.7,19356,19356,9192,47.5,10164,52.5,5159,5159,2408,46.7,2751,53.3,24981,24981,24635,98.6,346,1.4,24635,98.6,23988,96,243,1,26,0.1,0,0,0,0,0,0,0,0,164,0.7,9,0,49,0.2,71,0.3,0,0,5,0,30,0.1,0,0,7,0,0,0,0,0,7,0,0,0,207,0.8,346,1.4,103,0.4,109,0.4,40,0.2,0,0,24307,97.3,369,1.5,150,0.6,230,0.9,7,0,275,1.1,555,2.2,189,0.8,175,0.7,8,0,183,0.7,24426,97.8,23646,94.7,243,1,4,0,164,0.7,7,0,39,0.2,323,1.3,47,0.2,276,1.1,13919,19186,9143,47.7,10043,52.3,2721,773,692,1030,226,16635,1491,755,5786,2755,1776,2356,1716,14389,4072,2736,2032,635,2334,1888,479,6406,5823,1496,5159,4646,1462,28.4,25.4,37.9,8.3,9,4.5,34.8,16.6,10.7,14.2,10.3,86.5,24.5,74.3,23.2,80.9,20.5,90.9,23.4,90.1,28.3
1325,0.2396021,50467,106456,52667,49.5,53789,50.5,6916,6.5,7074,6.6,7147,6.7,7104,6.7,7071,6.6,13756,12.9,13674,12.8,14957,14,7640,7.2,6287,5.9,9128,8.6,4368,4.1,1334,1.3,38.2,25703,24.1,83873,78.8,80753,75.9,76644,72,18673,17.5,14830,13.9,80753,80753,39412,48.8,41341,51.2,14830,14830,6692,45.1,8138,54.9,106456,106456,101935,95.8,4521,4.2,101935,95.8,86828,81.6,10680,10,154,0.1,96,0.1,0,0,0,0,0,0,983,0.9,193,0.2,33,0,126,0.1,10,0,34,0,0,0,587,0.6,62,0.1,60,0.1,0,0,0,0,2,0,3228,3,4521,4.2,1717,1.6,680,0.6,331,0.3,17,0,91103,85.6,12768,12,987,0.9,1501,1.4,108,0.1,4767,4.5,9459,8.9,6624,6.2,543,0.5,94,0.1,2198,2.1,96997,91.1,80700,75.8,10465,9.8,134,0.1,983,0.9,62,0.1,1619,1.5,3034,2.9,191,0.2,2843,2.7,41684,77890,38066,48.9,39824,51.1,9609,1922,4504,2655,528,71144,3156,6631,25475,16408,5396,9630,4448,61357,14078,13756,12181,2848,13674,12248,3165,28884,25005,5395,14830,11923,2670,20,46.9,27.6,5.5,4.4,9.3,35.8,23.1,7.6,13.5,6.3,86.2,19.8,88.6,20.7,89.6,23.1,86.6,18.7,80.4,18
1327,0.2909479,6087,8530,4319,50.6,4211,49.4,345,4,481,5.6,267,3.1,395,4.6,276,3.2,972,11.4,833,9.8,912,10.7,634,7.4,917,10.8,1620,19,629,7.4,249,2.9,53.1,1324,15.5,7380,86.5,7206,84.5,6999,82.1,3097,36.3,2498,29.3,7206,7206,3676,51,3530,49,2498,2498,1333,53.4,1165,46.6,8530,8530,8246,96.7,284,3.3,8246,96.7,8192,96,2,0,19,0.2,1,0,0,0,0,0,0,0,5,0.1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.3,284,3.3,27,0.3,157,1.8,47,0.6,0,0,8476,99.4,29,0.3,176,2.1,52,0.6,5,0.1,76,0.9,371,4.3,145,1.7,0,0,0,0,226,2.6,8159,95.7,7890,92.5,2,0,19,0.2,5,0.1,0,0,18,0.2,225,2.6,0,0,225,2.6,7001,7017,3644,51.9,3373,48.1,440,135,103,171,31,6766,50,224,1835,1506,866,1684,601,6492,2285,972,946,436,833,789,239,2463,2382,690,2498,2375,920,30.7,23.4,38.9,7,0.7,3.3,27.1,22.3,12.8,24.9,8.9,96,33.8,97.3,44.9,94.7,28.7,96.7,28,95.1,36.8
1328,0.6294708,327931,565328,271931,48.1,293397,51.9,33403,5.9,34072,6,35156,6.2,39239,6.9,38065,6.7,73666,13,68295,12.1,71827,12.7,41945,7.4,36617,6.5,52145,9.2,25669,4.5,15229,2.7,38.9,124495,22,455084,80.5,440833,78,415148,73.4,114848,20.3,93043,16.5,440833,440833,208140,47.2,232693,52.8,93043,93043,39299,42.2,53744,57.8,565328,565328,547058,96.8,18270,3.2,547058,96.8,382911,67.7,122370,21.6,1106,0.2,36,0,18,0,63,0,80,0,33069,5.8,11580,2,6819,1.2,1059,0.2,304,0.1,2991,0.5,3869,0.7,6447,1.1,349,0.1,202,0,23,0,0,0,124,0,7253,1.3,18270,3.2,6469,1.1,1094,0.2,3356,0.6,1050,0.2,398055,70.4,132593,23.5,4751,0.8,38137,6.7,800,0.1,11467,2,22577,4,3943,0.7,8787,1.6,1155,0.2,8692,1.5,542751,96,372568,65.9,120126,21.2,700,0.1,33009,5.8,202,0,1771,0.3,14375,2.5,1008,0.2,13367,2.4,224746,418456,197468,47.2,220988,52.8,55440,5510,17583,24614,7733,385393,8531,17818,113018,64223,29611,87354,64838,359044,152192,73666,69947,31837,68295,63912,32559,150389,141553,57982,93043,83632,29814,9.9,31.7,44.4,13.9,2.2,4.6,29.3,16.7,7.7,22.7,16.8,93.2,39.5,95,43.2,93.6,47.7,94.1,38.6,89.9,32
1330,0.1498676,39655,96137,47458,49.4,48679,50.6,6725,7,5993,6.2,7166,7.5,6409,6.7,5522,5.7,11806,12.3,11309,11.8,12333,12.8,6560,6.8,5817,6.1,9721,10.1,5223,5.4,1553,1.6,39.2,24023,25,74940,78,72114,75,68860,71.6,19820,20.6,16497,17.2,72114,72114,35079,48.6,37035,51.4,16497,16497,7147,43.3,9350,56.7,96137,96137,92557,96.3,3580,3.7,92557,96.3,86784,90.3,2826,2.9,371,0.4,238,0.2,0,0,0,0,0,0,615,0.6,263,0.3,69,0.1,46,0,36,0,0,0,156,0.2,45,0,36,0,35,0,1,0,0,0,0,0,1925,2,3580,3.7,351,0.4,963,1,129,0.1,6,0,90353,94,3226,3.4,1373,1.4,754,0.8,66,0.1,3999,4.2,13596,14.1,7079,7.4,674,0.7,356,0.4,5487,5.7,82541,85.9,77368,80.5,2677,2.8,312,0.3,615,0.6,36,0,108,0.1,1425,1.5,61,0.1,1364,1.4,40661,67130,32385,48.2,34745,51.8,7792,1484,3011,2938,359,64322,4539,6187,19988,14318,5992,9037,4261,53596,13298,11806,9809,2421,11309,8931,1876,24710,21349,5697,16497,13507,3304,19,38.6,37.7,4.6,7.1,9.6,31.1,22.3,9.3,14,6.6,83.3,20.7,83.1,20.5,79,16.6,86.4,23.1,81.9,20
1331,0.2309602,7655,15132,7424,49.1,7708,50.9,776,5.1,897,5.9,888,5.9,913,6,719,4.8,1501,9.9,1598,10.6,2032,13.4,1148,7.6,1390,9.2,1921,12.7,935,6.2,414,2.7,46.1,3151,20.8,12432,82.2,11981,79.2,11491,75.9,4174,27.6,3270,21.6,11981,11981,5812,48.5,6169,51.5,3270,3270,1465,44.8,1805,55.2,15132,15132,14926,98.6,206,1.4,14926,98.6,14388,95.1,430,2.8,0,0,0,0,0,0,0,0,0,0,78,0.5,0,0,34,0.2,0,0,0,0,19,0.1,0,0,25,0.2,0,0,0,0,0,0,0,0,0,0,30,0.2,206,1.4,174,1.1,27,0.2,0,0,0,0,14594,96.4,604,4,27,0.2,78,0.5,0,0,35,0.2,56,0.4,45,0.3,11,0.1,0,0,0,0,15076,99.6,14337,94.7,430,2.8,0,0,78,0.5,0,0,30,0.2,201,1.3,0,0,201,1.3,8092,11900,5773,48.5,6127,51.5,1042,178,549,271,44,10939,423,918,5382,1617,1246,844,509,9598,1353,1501,1259,144,1598,1473,246,4570,4092,488,3270,2774,475,17.1,52.7,26,4.2,3.9,8.4,49.2,14.8,11.4,7.7,4.7,87.7,12.4,83.9,9.6,92.2,15.4,89.5,10.7,84.8,14.5
1332,0.3441941,5770,14221,7094,49.9,7127,50.1,909,6.4,874,6.1,1146,8.1,1149,8.1,1156,8.1,1461,10.3,2132,15,1549,10.9,863,6.1,919,6.5,1134,8,637,4.5,292,2.1,37.5,3493,24.6,11115,78.2,10728,75.4,9901,69.6,2659,18.7,2063,14.5,10728,10728,5338,49.8,5390,50.2,2063,2063,964,46.7,1099,53.3,14221,14221,13692,96.3,529,3.7,13692,96.3,12356,86.9,206,1.4,41,0.3,0,0,0,0,8,0.1,25,0.2,456,3.2,0,0,0,0,38,0.3,108,0.8,0,0,84,0.6,226,1.6,0,0,0,0,0,0,0,0,0,0,633,4.5,529,3.7,22,0.2,67,0.5,19,0.1,145,1,12723,89.5,393,2.8,253,1.8,492,3.5,0,0,892,6.3,3644,25.6,2233,15.7,53,0.4,17,0.1,1341,9.4,10577,74.4,9755,68.6,175,1.2,37,0.3,456,3.2,0,0,15,0.1,139,1,5,0,134,0.9,5878,9443,4548,48.2,4895,51.8,1741,198,390,1042,111,8987,1199,415,2783,1718,1148,1262,462,7373,1724,1461,1171,304,2132,1544,404,3331,2822,716,2063,1836,300,11.4,22.4,59.9,6.4,13.3,4.6,31,19.1,12.8,14,5.1,82,19.2,80.2,20.8,72.4,18.9,84.7,21.5,89,14.5
1335,0.3265181,9782,18974,9560,50.4,9414,49.6,1038,5.5,1159,6.1,1286,6.8,1264,6.7,878,4.6,2004,10.6,2152,11.3,2546,13.4,1759,9.3,1283,6.8,2108,11.1,1024,5.4,473,2.5,43.9,4333,22.8,15278,80.5,14641,77.2,14129,74.5,4448,23.4,3605,19,14641,14641,7362,50.3,7279,49.7,3605,3605,1737,48.2,1868,51.8,18974,18974,18488,97.4,486,2.6,18488,97.4,18149,95.7,129,0.7,136,0.7,27,0.1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,71,0.4,486,2.6,81,0.4,325,1.7,6,0,5,0,18630,98.2,229,1.2,473,2.5,9,0,14,0.1,119,0.6,550,2.9,365,1.9,30,0.2,104,0.5,51,0.3,18424,97.1,17718,93.4,129,0.7,136,0.7,3,0,0,0,10,0.1,428,2.3,3,0,425,2.2,8419,14573,7345,50.4,7228,49.6,1292,288,546,403,55,13349,202,611,5196,3221,845,2227,1047,12536,3274,2004,1965,553,2152,2011,739,5588,5341,1425,3605,3219,557,22.3,42.3,31.2,4.3,1.5,4.6,38.9,24.1,6.3,16.7,7.8,93.9,24.5,98.1,27.6,93.4,34.3,95.6,25.5,89.3,15.5
1336,0.3188821,20967,40468,20028,49.5,20440,50.5,2281,5.6,2345,5.8,2483,6.1,2418,6,2662,6.6,5252,13,4718,11.7,4738,11.7,2904,7.2,2653,6.6,4385,10.8,2237,5.5,1392,3.4,40.4,8586,21.2,32764,81,31882,78.8,30473,75.3,9598,23.7,8014,19.8,31882,31882,15557,48.8,16325,51.2,8014,8014,3645,45.5,4369,54.5,40468,40468,39285,97.1,1183,2.9,39285,97.1,36285,89.7,23,0.1,2394,5.9,81,0.2,58,0.1,7,0,14,0,354,0.9,2,0,76,0.2,172,0.4,0,0,27,0.1,41,0.1,36,0.1,25,0.1,5,0,0,0,0,0,20,0,204,0.5,1183,2.9,87,0.2,478,1.2,233,0.6,33,0.1,37418,92.5,234,0.6,2977,7.4,612,1.5,39,0.1,451,1.1,1721,4.3,1326,3.3,104,0.3,17,0,274,0.7,38747,95.7,35052,86.6,23,0.1,2332,5.8,329,0.8,25,0.1,58,0.1,928,2.3,35,0.1,893,2.2,17920,31681,15458,48.8,16223,51.2,3603,585,1151,1672,195,28279,521,1551,8694,7505,3189,4820,1999,26207,6819,5252,4981,1198,4718,4231,1355,10295,9647,2668,8014,7348,1598,16.2,31.9,46.4,5.4,1.8,5.5,30.7,26.5,11.3,17,7.1,92.7,24.1,94.8,22.8,89.7,28.7,93.7,25.9,91.7,19.9
1338,0.3384938,136100,232540,117205,50.4,115335,49.6,13276,5.7,14503,6.2,18561,8,16492,7.1,12567,5.4,26606,11.4,31834,13.7,34296,14.7,16093,6.9,14734,6.3,20260,8.7,9370,4,3948,1.7,39.6,57263,24.6,182503,78.5,175277,75.4,167197,71.9,41408,17.8,33578,14.4,175277,175277,87555,50,87722,50,33578,33578,15180,45.2,18398,54.8,232540,232540,226997,97.6,5543,2.4,226997,97.6,203085,87.3,8440,3.6,208,0.1,25,0,0,0,0,0,0,0,14209,6.1,8588,3.7,2131,0.9,432,0.2,586,0.3,725,0.3,841,0.4,906,0.4,5,0,5,0,0,0,0,0,0,0,1050,0.5,5543,2.4,1378,0.6,873,0.4,1499,0.6,39,0,208351,89.6,10056,4.3,1183,0.5,15974,6.9,186,0.1,2527,1.1,6771,2.9,3453,1.5,1198,0.5,120,0.1,2000,0.9,225769,97.1,198602,85.4,8068,3.5,157,0.1,14179,6.1,0,0,337,0.1,4426,1.9,458,0.2,3968,1.7,88418,168394,84137,50,84257,50,18136,2888,7399,5933,1916,157141,2596,6713,40433,25330,13388,41853,26828,147832,68681,26606,24703,11646,31834,30685,17857,65123,62365,28165,33578,30079,11013,15.9,40.8,32.7,10.6,1.7,4.3,25.7,16.1,8.5,26.6,17.1,94.1,43.7,92.8,43.8,96.4,56.1,95.8,43.2,89.6,32.8
1339,0.1451429,7000,13335,6708,50.3,6627,49.7,784,5.9,829,6.2,838,6.3,666,5,595,4.5,1231,9.2,1309,9.8,1599,12,1083,8.1,1148,8.6,1875,14.1,984,7.4,394,3,47.8,2925,21.9,10736,80.5,10410,78.1,10053,75.4,3960,29.7,3253,24.4,10410,10410,5189,49.8,5221,50.2,3253,3253,1559,47.9,1694,52.1,13335,13335,13252,99.4,83,0.6,13252,99.4,12730,95.5,54,0.4,255,1.9,83,0.6,0,0,0,0,0,0,16,0.1,0,0,0,0,16,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,1.5,83,0.6,0,0,56,0.4,27,0.2,0,0,12813,96.1,54,0.4,311,2.3,43,0.3,0,0,197,1.5,286,2.1,247,1.9,0,0,0,0,39,0.3,13049,97.9,12638,94.8,54,0.4,255,1.9,16,0.1,0,0,3,0,83,0.6,0,0,83,0.6,6520,10325,5144,49.8,5181,50.2,787,103,462,217,5,9623,507,1136,4079,2058,588,870,385,7980,1255,1231,1092,130,1309,1052,284,3830,3209,448,3253,2627,393,13.1,58.7,27.6,0.6,5.3,11.8,42.4,21.4,6.1,9,4,82.9,13,88.7,10.6,80.4,21.7,83.8,11.7,80.8,12.1
1340,0.4213507,7063,11085,5543,50,5542,50,494,4.5,362,3.3,701,6.3,467,4.2,386,3.5,1095,9.9,1276,11.5,1264,11.4,901,8.1,1054,9.5,1880,17,658,5.9,547,4.9,50.4,1877,16.9,9408,84.9,9208,83.1,9018,81.4,3565,32.2,3085,27.8,9208,9208,4548,49.4,4660,50.6,3085,3085,1474,47.8,1611,52.2,11085,11085,10985,99.1,100,0.9,10985,99.1,10874,98.1,9,0.1,44,0.4,22,0.2,0,0,0,0,0,0,11,0.1,1,0,0,0,3,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.4,100,0.9,4,0,34,0.3,48,0.4,3,0,10971,99,16,0.1,81,0.7,59,0.5,10,0.1,48,0.4,520,4.7,519,4.7,0,0,0,0,1,0,10565,95.3,10424,94,9,0.1,44,0.4,4,0,0,0,9,0.1,75,0.7,0,0,75,0.7,12541,9191,4531,49.3,4660,50.7,533,111,85,134,203,8675,126,600,2142,2474,702,1828,803,7949,2631,1095,921,325,1276,1259,409,3219,2925,1057,3085,2844,840,20.8,15.9,25.1,38.1,1.5,6.9,24.7,28.5,8.1,21.1,9.3,91.6,30.3,84.1,29.7,98.7,32.1,90.9,32.8,92.2,27.2
